EmployeeID,Age,Gender,Education,Department,JobRole,YearsExperience,YearsAtCompany,PerformanceScore,WorkHours,Overtime,ProjectsHandled,TrainingHours,WorkLifeBalance,JobSatisfaction,Absences,Promotions,DistanceFromHome,StressLevel,MonthlyIncome,Attrition
30712,33.0,Male,Master,HR,Manager,4,16,5,33.0,Yes,16,83,4,2,19,4,2,Medium,,Yes
30713,27.0,Female,PhD,Sales,Analyst,9,23,3,65.0,Yes,18,12,4,1,8,1,4,High,42185.0,Yes
30714,46.0,Male,Bachelor,HR,Engineer,28,23,2,61.0,No,12,89,2,1,3,2,34,Medium,68456.0,Yes
30715,34.0,Female,Bachelor,Finance,Manager,20,5,4,46.0,No,16,90,2,5,1,0,26,Low,55659.0,Yes
30716,47.0,Male,Bachelor,IT,Analyst,21,23,5,35.0,Yes,7,38,2,3,15,3,20,Medium,60498.0,Yes
30717,28.0,Female,Master,HR,Engineer,34,7,4,66.0,Yes,15,19,2,3,2,3,38,Medium,75004.0,Yes
30718,,Female,Master,IT,Analyst,8,0,2,46.0,Yes,10,74,1,3,7,4,35,Medium,33720.0,Yes
30719,55.0,Female,Master,HR,Manager,6,22,5,62.0,Yes,10,25,4,2,13,3,35,Medium,37496.0,Yes
30720,47.0,Female,Master,Sales,Analyst,18,5,5,63.0,No,9,54,1,2,1,4,49,High,52369.0,Yes
30721,24.0,Male,Master,HR,Analyst,24,25,5,51.0,No,13,43,3,5,11,1,36,High,67875.0,Yes
30722,24.0,Female,PhD,Sales,Engineer,24,10,2,38.0,No,19,47,3,3,4,4,48,Low,56862.0,No
30723,38.0,Female,Master,Finance,Engineer,8,2,1,69.0,Yes,16,34,2,5,0,0,13,Low,,Yes
30724,43.0,Female,Master,Sales,Analyst,20,14,2,38.0,No,7,99,3,5,5,1,49,Low,49531.0,No
30725,52.0,Male,PhD,Finance,Manager,5,7,2,59.0,Yes,16,4,2,5,19,3,16,High,27203.0,Yes
30726,32.0,Male,Master,Finance,Analyst,16,9,5,65.0,No,1,39,3,4,8,3,46,Low,58238.0,No
30727,40.0,Male,PhD,IT,Manager,12,22,3,37.0,Yes,14,84,3,4,12,4,45,High,43220.0,Yes
30728,32.0,Female,Bachelor,HR,Analyst,16,22,5,41.0,No,2,78,4,3,1,1,48,Medium,55909.0,No
30729,28.0,Female,PhD,Sales,Analyst,17,1,3,56.0,Yes,16,46,2,5,5,1,48,High,52132.0,Yes
30730,42.0,Female,Bachelor,Finance,Engineer,12,6,2,69.0,Yes,12,28,3,3,8,1,25,Low,43605.0,No
30731,47.0,Female,PhD,HR,Manager,9,17,5,39.0,No,7,59,4,1,1,2,35,High,46032.0,Yes
30732,,Male,Bachelor,Finance,Engineer,18,18,4,37.0,No,14,0,1,1,17,3,20,Medium,55544.0,Yes
30733,52.0,Male,PhD,Sales,Engineer,20,4,4,39.0,No,7,82,4,3,11,4,45,Medium,62672.0,No
30734,53.0,Male,Bachelor,Sales,Engineer,4,14,4,69.0,Yes,3,43,3,5,7,3,16,High,38124.0,Yes
30735,51.0,Male,Master,Sales,Manager,28,25,1,41.0,Yes,13,15,3,3,2,2,4,Low,60252.0,No
30736,26.0,Female,PhD,HR,Manager,8,16,1,57.0,Yes,17,33,1,4,6,1,39,High,32072.0,Yes
30737,59.0,Male,Master,HR,Manager,34,1,3,32.0,Yes,10,24,2,4,5,0,10,Medium,79213.0,Yes
30738,,Female,PhD,Sales,Manager,0,25,2,57.0,Yes,15,65,3,5,18,0,6,Medium,19103.0,No
30739,52.0,Female,Master,Sales,Manager,6,4,4,46.0,Yes,1,77,3,1,5,0,33,Low,32292.0,Yes
30740,56.0,Male,Bachelor,Sales,Manager,10,11,2,54.0,No,17,40,2,5,0,0,27,High,42194.0,Yes
30741,36.0,Male,Bachelor,IT,Analyst,30,6,4,50.0,No,2,83,2,2,5,4,46,Medium,73361.0,Yes
30742,32.0,Male,Bachelor,HR,Manager,9,26,3,44.0,No,18,6,3,5,7,4,48,High,42594.0,Yes
30743,23.0,Female,Master,HR,Analyst,8,0,4,54.0,No,15,65,1,1,2,4,47,Medium,39043.0,Yes
30744,47.0,Male,PhD,HR,Analyst,20,15,3,40.0,Yes,6,27,4,3,5,4,35,Medium,57411.0,No
30745,47.0,Male,Master,Finance,Analyst,34,17,2,47.0,Yes,7,12,4,3,2,0,11,Low,78512.0,No
30746,29.0,Female,PhD,HR,Analyst,26,24,5,33.0,No,11,94,2,3,5,4,14,Medium,65188.0,Yes
30747,37.0,Female,Bachelor,IT,Manager,13,3,2,52.0,Yes,16,22,4,4,6,3,3,Medium,44649.0,No
30748,25.0,Male,PhD,IT,Analyst,21,26,3,53.0,Yes,5,84,3,4,2,1,23,Medium,,No
30749,46.0,Male,Bachelor,Finance,Manager,1,1,2,61.0,No,9,80,3,3,3,3,7,High,23449.0,Yes
30750,41.0,Female,Bachelor,HR,Engineer,29,6,1,62.0,No,6,78,3,4,0,2,21,Medium,,No
30751,21.0,Male,Master,IT,Manager,18,4,2,62.0,Yes,5,27,1,4,10,4,25,Medium,52203.0,Yes
30752,21.0,Female,Master,Finance,Manager,29,28,2,40.0,Yes,7,46,3,4,17,1,1,Medium,,No
30753,55.0,Female,Bachelor,Finance,Analyst,5,23,5,41.0,No,7,29,2,5,13,0,43,Medium,36165.0,Yes
30754,29.0,Female,Bachelor,IT,Analyst,20,0,2,44.0,Yes,19,18,2,3,2,0,24,Medium,52153.0,Yes
30755,43.0,Female,PhD,IT,Manager,5,0,5,35.0,Yes,7,44,1,3,4,2,47,Medium,33708.0,Yes
30756,58.0,Female,Bachelor,Finance,Analyst,30,8,3,65.0,Yes,15,98,3,4,16,4,39,Low,66556.0,No
30757,24.0,Male,PhD,Finance,Manager,22,24,4,45.0,No,14,78,4,2,12,0,33,Low,61087.0,Yes
30758,39.0,Male,Master,Sales,Analyst,28,25,1,50.0,Yes,4,2,2,2,1,0,10,Low,63105.0,Yes
30759,57.0,Female,Bachelor,IT,Analyst,19,5,2,66.0,Yes,11,56,2,4,5,1,16,Medium,,Yes
30760,25.0,Female,Master,Finance,Analyst,16,25,5,52.0,No,5,48,3,5,11,3,9,Low,49725.0,No
30761,48.0,Male,PhD,Finance,Manager,0,0,5,46.0,No,9,49,4,4,7,1,4,High,32238.0,Yes
30762,43.0,Male,PhD,IT,Analyst,24,14,3,43.0,No,6,77,4,4,11,1,6,Medium,65187.0,No
30763,58.0,Female,Bachelor,IT,Engineer,17,15,5,54.0,Yes,7,39,4,5,15,1,1,Low,58781.0,No
30764,43.0,Female,Bachelor,Sales,Engineer,21,19,2,47.0,No,5,14,4,5,5,0,39,Low,50787.0,No
30765,38.0,Female,Bachelor,IT,Manager,2,11,5,,Yes,14,62,2,3,19,4,11,Low,37916.0,Yes
30766,,Female,PhD,Sales,Manager,9,24,3,43.0,No,4,13,3,3,10,4,31,High,44062.0,Yes
30767,48.0,Male,Master,Finance,Manager,18,6,5,35.0,No,8,97,3,5,9,1,34,Low,,No
30768,29.0,Male,Bachelor,HR,Engineer,19,2,2,55.0,No,4,46,2,5,8,3,4,Low,48542.0,Yes
30769,59.0,Male,Master,Finance,Manager,26,17,4,33.0,Yes,9,9,3,1,6,4,25,Medium,69944.0,Yes
30770,30.0,Female,Bachelor,Finance,Manager,1,29,3,64.0,Yes,18,18,1,4,17,1,39,Low,31005.0,Yes
30771,22.0,Male,Master,IT,Engineer,2,26,3,32.0,No,10,80,2,5,5,4,31,Medium,31143.0,Yes
30772,33.0,Female,PhD,Finance,Analyst,29,28,1,39.0,No,4,57,4,5,18,0,9,High,69466.0,Yes
30773,58.0,Female,Bachelor,IT,Manager,32,1,5,36.0,No,18,90,4,1,4,2,43,High,82726.0,Yes
30774,47.0,Male,PhD,HR,Engineer,12,6,2,60.0,No,9,61,3,2,5,0,8,Medium,41894.0,Yes
30775,40.0,Female,PhD,Sales,Manager,11,23,1,69.0,Yes,8,67,2,4,11,2,37,Low,33741.0,Yes
30776,30.0,Female,Master,IT,Analyst,26,15,4,39.0,Yes,7,28,3,4,8,1,12,High,71815.0,Yes
30777,36.0,Male,Master,IT,Analyst,31,27,2,60.0,Yes,15,29,1,5,19,1,26,Medium,70584.0,Yes
30778,35.0,Female,PhD,Sales,Analyst,9,26,3,51.0,No,7,95,4,2,0,2,7,Low,40210.0,Yes
30779,33.0,Female,Bachelor,IT,Analyst,14,12,2,52.0,No,4,83,3,3,4,1,4,High,40591.0,Yes
30780,58.0,Male,Master,IT,Manager,27,26,2,65.0,No,1,30,2,4,8,3,19,Medium,61241.0,Yes
30781,40.0,Female,PhD,IT,Engineer,12,2,3,53.0,No,14,75,4,5,9,0,17,High,44480.0,Yes
30782,44.0,Female,PhD,Sales,Engineer,24,9,5,47.0,No,2,20,2,3,15,2,28,Medium,62418.0,Yes
30783,27.0,Male,PhD,HR,Analyst,15,29,2,43.0,No,4,14,2,2,16,0,34,Medium,49688.0,Yes
30784,43.0,Female,Bachelor,Sales,Analyst,31,0,2,30.0,Yes,18,15,2,5,10,0,32,Medium,,Yes
30785,,Male,Master,Sales,Analyst,27,17,4,41.0,No,2,43,4,3,19,0,21,Medium,65353.0,No
30786,49.0,Female,Master,Sales,Engineer,13,6,2,69.0,Yes,7,43,2,4,1,4,32,High,42347.0,Yes
30787,25.0,Female,PhD,Finance,Manager,15,29,5,38.0,Yes,15,20,1,4,15,2,25,High,53395.0,Yes
30788,55.0,Male,Bachelor,Finance,Analyst,31,9,4,33.0,No,19,85,4,5,3,4,21,Low,74951.0,No
30789,21.0,Male,PhD,IT,Manager,31,5,3,33.0,Yes,7,77,4,4,13,0,37,Low,68085.0,No
30790,56.0,Female,Master,IT,Engineer,32,27,2,61.0,No,2,14,4,3,8,1,49,Medium,72293.0,No
30791,38.0,Female,Bachelor,Finance,Analyst,8,11,1,53.0,Yes,9,89,1,5,1,1,41,High,30272.0,Yes
30792,26.0,Female,PhD,Sales,Manager,19,4,4,45.0,Yes,5,21,3,2,1,3,30,Medium,52301.0,Yes
30793,43.0,Male,Master,Sales,Engineer,31,0,1,37.0,Yes,9,77,3,4,13,1,2,Low,,No
30794,30.0,Male,Master,HR,Engineer,12,5,4,56.0,Yes,13,25,1,2,0,2,19,High,46765.0,Yes
30795,27.0,Female,Master,IT,Engineer,4,14,2,57.0,No,2,7,2,4,19,4,23,Low,33475.0,Yes
30796,28.0,Male,Bachelor,IT,Engineer,27,12,1,36.0,No,2,89,2,3,8,1,32,Medium,65832.0,Yes
30797,33.0,Female,Bachelor,HR,Engineer,2,18,1,34.0,Yes,15,20,2,1,10,2,23,High,21825.0,Yes
30798,50.0,Male,Master,IT,Manager,32,18,5,46.0,No,17,9,4,3,10,4,49,High,81746.0,Yes
30799,38.0,Female,Master,Finance,Analyst,16,20,3,56.0,Yes,17,35,4,5,7,0,30,High,45713.0,Yes
30800,34.0,Male,Bachelor,IT,Manager,20,13,3,61.0,Yes,6,90,3,4,4,0,49,Low,51244.0,No
30801,31.0,Male,PhD,IT,Manager,34,7,5,66.0,No,5,27,3,2,9,1,27,Low,79547.0,Yes
30802,58.0,Female,PhD,IT,Manager,22,18,2,65.0,No,19,14,2,4,0,2,44,Medium,61828.0,Yes
30803,33.0,Female,PhD,HR,Manager,8,6,5,33.0,Yes,7,85,1,3,17,4,12,Low,46508.0,Yes
30804,53.0,Female,Master,Finance,Engineer,31,21,2,68.0,No,11,45,3,3,15,2,47,Low,74199.0,No
30805,33.0,Female,Master,Sales,Manager,1,9,4,37.0,Yes,6,56,1,2,16,2,11,Medium,28816.0,Yes
30806,45.0,Male,Bachelor,HR,Analyst,22,0,4,39.0,Yes,9,96,1,1,15,1,24,Medium,65647.0,Yes
30807,44.0,Male,Master,IT,Analyst,23,17,2,30.0,Yes,5,35,2,4,12,4,41,Medium,60207.0,Yes
30808,49.0,Female,PhD,Sales,Manager,13,23,5,59.0,Yes,5,54,3,4,5,4,29,High,47330.0,Yes
30809,56.0,Male,Master,HR,Manager,11,19,1,32.0,No,2,50,3,2,13,4,13,Low,38944.0,Yes
30810,26.0,Female,PhD,Sales,Manager,15,14,4,37.0,Yes,3,41,4,3,5,0,31,Medium,47357.0,No
30811,38.0,Male,Bachelor,Finance,Manager,19,17,4,,Yes,3,56,3,1,17,3,12,Medium,58930.0,Yes
30812,48.0,Male,Bachelor,IT,Analyst,14,22,5,52.0,Yes,19,61,1,4,10,3,23,Medium,48035.0,Yes
30813,25.0,Female,Bachelor,Sales,Engineer,20,23,2,61.0,Yes,15,81,4,2,11,1,23,High,54657.0,Yes
30814,38.0,Female,Bachelor,HR,Engineer,19,23,2,,No,3,48,1,1,2,1,49,High,49024.0,Yes
30815,57.0,Female,Bachelor,Sales,Manager,16,0,1,49.0,No,17,3,3,4,2,1,34,High,45345.0,Yes
30816,27.0,Female,Master,Finance,Analyst,10,16,3,53.0,No,4,48,1,1,3,3,30,Low,39309.0,Yes
30817,29.0,Female,PhD,IT,Engineer,29,20,4,62.0,Yes,2,94,3,2,0,1,35,High,69339.0,Yes
30818,55.0,Female,PhD,Sales,Analyst,29,3,5,68.0,No,5,96,3,3,9,3,40,High,72879.0,Yes
30819,32.0,Male,PhD,Sales,Manager,25,21,4,47.0,Yes,17,43,3,1,5,2,33,Low,62516.0,Yes
30820,59.0,Male,Master,IT,Manager,29,18,2,66.0,No,6,30,1,4,19,3,10,Low,66338.0,Yes
30821,44.0,Male,PhD,IT,Engineer,10,19,3,57.0,Yes,4,32,4,1,5,4,29,Low,45994.0,Yes
30822,29.0,Female,PhD,HR,Engineer,18,1,3,50.0,Yes,19,1,2,3,12,1,23,High,54189.0,Yes
30823,32.0,Male,Master,IT,Manager,7,1,1,,Yes,6,14,3,2,3,1,30,Low,36257.0,Yes
30824,56.0,Female,PhD,Sales,Engineer,8,24,3,49.0,Yes,8,13,1,4,7,2,49,High,33098.0,Yes
30825,57.0,Male,Master,HR,Engineer,4,8,2,47.0,No,16,59,3,1,7,3,45,Low,27146.0,Yes
30826,29.0,Female,PhD,IT,Analyst,22,12,5,37.0,No,1,68,3,2,1,4,33,High,,Yes
30827,59.0,Male,Bachelor,IT,Analyst,0,1,5,32.0,No,11,80,4,4,13,1,13,Medium,30314.0,No
30828,42.0,Male,Bachelor,Finance,Engineer,33,27,2,31.0,Yes,18,49,1,2,11,0,41,Low,75775.0,Yes
30829,37.0,Female,Master,Finance,Manager,2,16,3,41.0,Yes,13,64,1,5,0,4,14,Medium,28750.0,Yes
30830,53.0,Female,Master,Finance,Analyst,22,12,5,41.0,Yes,18,88,4,3,17,3,14,Low,62641.0,No
30831,44.0,Female,Master,Finance,Manager,2,21,3,52.0,No,12,71,1,5,8,2,27,Medium,28380.0,Yes
30832,35.0,Female,Master,HR,Engineer,22,23,2,42.0,Yes,11,45,3,4,17,1,14,Low,59168.0,No
30833,49.0,Male,Bachelor,Finance,Analyst,4,12,3,37.0,Yes,11,49,4,4,10,2,13,Medium,32922.0,No
30834,52.0,Female,Bachelor,Sales,Manager,33,29,1,66.0,Yes,5,60,2,5,16,1,43,Low,66671.0,Yes
30835,53.0,Female,Bachelor,Finance,Manager,16,15,5,,No,4,69,1,5,10,0,21,Medium,54126.0,Yes
30836,49.0,Female,Master,Finance,Engineer,22,1,2,49.0,No,8,23,1,2,7,4,45,High,54568.0,Yes
30837,35.0,Male,Bachelor,Finance,Analyst,10,6,4,62.0,Yes,16,69,4,3,15,2,3,Medium,47362.0,No
30838,47.0,Female,Bachelor,Finance,Manager,20,0,2,30.0,No,8,5,1,5,8,4,15,Low,58559.0,Yes
30839,54.0,Female,Master,Finance,Manager,5,14,3,35.0,Yes,5,27,3,5,2,4,35,Medium,32855.0,No
30840,24.0,Male,Master,IT,Manager,14,24,2,56.0,Yes,14,82,3,5,3,2,7,Medium,49278.0,No
30841,38.0,Female,PhD,Sales,Manager,31,18,1,44.0,No,9,73,2,5,12,4,14,High,66315.0,Yes
30842,41.0,Female,Bachelor,IT,Engineer,0,25,2,57.0,Yes,14,89,3,4,14,3,29,High,24329.0,Yes
30843,28.0,Female,Master,Finance,Analyst,9,23,3,67.0,No,5,90,3,4,1,1,40,Low,44310.0,No
30844,,Male,Bachelor,IT,Engineer,18,29,5,69.0,No,5,15,3,3,3,1,31,High,52996.0,Yes
30845,40.0,Female,Bachelor,HR,Manager,32,23,1,60.0,No,16,23,3,2,11,3,27,Medium,65555.0,Yes
30846,22.0,Female,Bachelor,IT,Engineer,26,17,2,38.0,Yes,13,48,2,2,6,0,39,Low,61767.0,Yes
30847,42.0,Male,Bachelor,Sales,Engineer,1,18,5,34.0,Yes,15,46,2,5,16,0,14,High,30982.0,Yes
30848,41.0,Male,Master,Sales,Manager,10,22,5,32.0,Yes,16,65,1,2,19,3,39,Low,45889.0,Yes
30849,,Male,PhD,Sales,Engineer,5,27,3,31.0,No,15,6,2,1,5,2,15,Low,31646.0,Yes
30850,52.0,Male,Bachelor,IT,Manager,27,14,4,31.0,No,16,46,1,4,12,0,48,Low,68369.0,Yes
30851,26.0,Female,PhD,HR,Manager,9,8,5,54.0,No,14,77,1,3,9,4,12,Medium,43642.0,Yes
30852,33.0,Female,Bachelor,HR,Manager,33,16,4,43.0,Yes,9,29,2,2,14,0,10,Low,74147.0,Yes
30853,21.0,Male,PhD,IT,Manager,27,1,2,69.0,No,19,59,3,2,5,4,41,Low,66742.0,Yes
30854,42.0,Male,Master,IT,Manager,5,9,3,67.0,No,12,40,3,4,16,1,30,Medium,30391.0,No
30855,44.0,Female,Bachelor,HR,Analyst,26,16,2,56.0,No,17,65,3,4,19,1,44,Low,61545.0,No
30856,50.0,Male,Bachelor,IT,Analyst,8,25,4,69.0,No,19,0,4,3,14,1,16,Low,44415.0,No
30857,42.0,Male,PhD,Finance,Manager,34,4,2,40.0,Yes,4,79,3,3,14,0,8,High,71044.0,Yes
30858,32.0,Female,Master,HR,Engineer,22,0,1,47.0,No,13,48,3,1,8,0,7,Low,57716.0,Yes
30859,46.0,Male,Bachelor,Finance,Engineer,5,29,3,65.0,No,3,1,4,3,10,3,6,Low,34102.0,No
30860,24.0,Female,PhD,Finance,Analyst,23,3,1,67.0,Yes,14,74,1,3,16,4,34,Low,53358.0,Yes
30861,39.0,Female,Master,IT,Analyst,14,12,4,69.0,Yes,13,66,1,4,15,4,20,Medium,49655.0,Yes
30862,36.0,Male,Master,Finance,Manager,17,29,1,56.0,No,13,63,4,4,10,0,5,Medium,43701.0,No
30863,32.0,Male,PhD,HR,Manager,21,5,4,54.0,Yes,8,23,4,4,8,3,37,Low,56236.0,No
30864,53.0,Male,Master,HR,Manager,26,25,2,48.0,Yes,19,96,2,3,13,1,14,Medium,59270.0,Yes
30865,41.0,Female,Bachelor,HR,Manager,6,3,4,65.0,Yes,15,80,1,4,17,2,46,High,32570.0,Yes
30866,56.0,Male,Master,IT,Engineer,21,6,5,52.0,Yes,13,61,2,1,6,3,26,Medium,64265.0,Yes
30867,29.0,Male,Master,HR,Analyst,7,20,5,60.0,Yes,19,51,3,5,14,2,18,Medium,40629.0,No
30868,59.0,Female,Bachelor,IT,Engineer,3,24,1,64.0,Yes,14,79,2,4,8,1,9,High,31235.0,Yes
30869,28.0,Female,Bachelor,IT,Manager,27,22,5,48.0,No,17,15,1,1,5,1,35,Medium,74990.0,Yes
30870,40.0,Male,Master,Sales,Engineer,32,12,4,35.0,No,10,59,4,1,19,0,40,Medium,72560.0,Yes
30871,,Female,PhD,IT,Analyst,6,9,4,,Yes,1,9,1,2,13,1,49,Low,32939.0,Yes
30872,52.0,Female,Bachelor,IT,Manager,10,20,5,35.0,Yes,17,17,1,3,6,3,8,Low,49074.0,Yes
30873,48.0,Male,Bachelor,IT,Analyst,28,8,1,42.0,Yes,3,72,3,2,5,3,47,Medium,66733.0,Yes
30874,30.0,Female,PhD,HR,Manager,9,1,3,33.0,Yes,14,46,2,5,2,2,19,High,38156.0,Yes
30875,28.0,Male,Bachelor,HR,Manager,25,13,3,55.0,No,6,58,3,2,11,3,37,High,59527.0,Yes
30876,53.0,Female,PhD,Finance,Engineer,11,28,5,54.0,Yes,11,32,4,2,7,1,47,Low,,Yes
30877,33.0,Male,Bachelor,Finance,Manager,24,23,5,31.0,Yes,3,67,2,2,9,0,19,High,63370.0,Yes
30878,55.0,Male,Master,Sales,Analyst,30,24,5,57.0,Yes,10,50,2,3,14,4,18,Medium,72723.0,Yes
30879,49.0,Male,Master,Finance,Analyst,29,4,5,37.0,No,9,23,3,4,12,0,6,High,77902.0,Yes
30880,25.0,Female,PhD,HR,Engineer,0,17,2,42.0,Yes,1,86,1,2,10,1,2,Medium,21318.0,Yes
30881,,Female,Master,HR,Engineer,30,13,3,60.0,No,3,71,3,4,1,2,34,Medium,72183.0,No
30882,57.0,Female,PhD,Sales,Engineer,18,20,3,67.0,Yes,6,85,4,4,7,4,25,Low,48177.0,No
30883,,Male,Master,Sales,Engineer,24,13,2,38.0,No,14,78,1,1,10,4,19,High,60240.0,Yes
30884,36.0,Male,PhD,Finance,Manager,7,0,3,46.0,Yes,11,83,2,2,0,2,39,Medium,37477.0,Yes
30885,55.0,Female,PhD,Finance,Manager,12,14,4,,No,16,21,2,4,11,0,15,Low,45229.0,Yes
30886,38.0,Male,Master,Finance,Manager,28,14,4,59.0,No,1,94,3,3,7,4,41,Medium,73478.0,No
30887,31.0,Male,Bachelor,IT,Analyst,11,7,4,59.0,Yes,12,2,1,3,11,3,13,High,42761.0,Yes
30888,43.0,Female,Bachelor,Finance,Manager,16,21,1,59.0,Yes,5,39,3,4,14,0,17,Medium,45486.0,No
30889,31.0,Male,PhD,Sales,Manager,6,22,4,35.0,No,13,45,3,1,5,3,33,Low,35721.0,Yes
30890,49.0,Female,PhD,IT,Analyst,2,17,1,32.0,Yes,4,38,2,1,6,3,38,Low,24591.0,Yes
30891,47.0,Female,Master,IT,Engineer,31,14,5,39.0,No,19,48,2,3,2,1,27,Low,78834.0,Yes
30892,,Male,Master,IT,Engineer,14,18,5,38.0,No,15,60,4,3,9,4,17,Low,54376.0,No
30893,55.0,Female,Master,Sales,Analyst,5,23,5,46.0,Yes,12,33,1,2,12,4,32,Medium,,Yes
30894,29.0,Female,PhD,Sales,Engineer,4,0,5,31.0,No,4,21,3,1,12,0,35,High,31485.0,Yes
30895,38.0,Male,Master,HR,Engineer,20,6,5,41.0,No,10,64,4,3,3,1,39,High,62821.0,Yes
30896,41.0,Female,Master,HR,Analyst,29,1,4,64.0,Yes,10,63,3,5,7,3,21,High,66526.0,Yes
30897,,Female,Master,IT,Manager,27,23,2,59.0,No,2,61,3,5,9,3,21,High,60651.0,Yes
30898,21.0,Male,PhD,Sales,Analyst,15,22,5,58.0,Yes,2,91,1,3,3,3,4,Low,48499.0,Yes
30899,47.0,Male,PhD,Sales,Manager,19,23,2,51.0,Yes,7,21,2,2,11,3,4,High,54142.0,Yes
30900,58.0,Female,Master,Sales,Engineer,20,17,2,49.0,No,16,48,3,4,18,4,1,Medium,58516.0,No
30901,49.0,Female,PhD,Sales,Engineer,8,4,2,52.0,No,19,24,2,5,0,3,27,Low,34981.0,Yes
30902,39.0,Female,Bachelor,Finance,Analyst,29,17,3,59.0,Yes,6,28,3,3,19,2,2,Medium,71264.0,No
30903,44.0,Male,PhD,IT,Manager,11,15,2,55.0,Yes,13,10,1,3,11,0,33,High,39859.0,Yes
30904,21.0,Female,Master,Finance,Engineer,20,15,4,59.0,No,13,38,4,1,18,3,45,High,62403.0,Yes
30905,56.0,Female,Master,HR,Analyst,32,7,4,35.0,No,15,83,2,1,7,4,16,Medium,74099.0,Yes
30906,43.0,Male,PhD,Finance,Analyst,31,25,3,57.0,No,18,85,4,4,4,2,42,Low,67870.0,No
30907,33.0,Female,Master,HR,Manager,23,6,3,67.0,No,11,38,4,3,2,3,11,Low,63181.0,No
30908,50.0,Male,Bachelor,Finance,Engineer,9,16,4,40.0,Yes,9,38,1,4,7,4,14,Low,46441.0,Yes
30909,57.0,Male,Master,IT,Engineer,17,21,5,64.0,No,9,86,4,5,11,0,9,High,59177.0,Yes
30910,31.0,Male,PhD,Finance,Manager,14,29,4,61.0,No,14,21,4,1,18,0,35,High,47495.0,Yes
30911,27.0,Male,PhD,Finance,Analyst,23,15,5,32.0,Yes,14,61,3,5,7,2,30,Low,63347.0,No
30912,55.0,Female,PhD,Sales,Analyst,3,7,4,53.0,Yes,18,8,4,3,5,0,24,High,30506.0,Yes
30913,31.0,Male,PhD,HR,Engineer,9,26,2,66.0,Yes,7,81,2,5,2,1,30,High,33378.0,Yes
30914,41.0,Male,Master,Finance,Manager,27,23,5,55.0,No,5,54,3,4,10,2,11,Medium,68268.0,No
30915,23.0,Male,PhD,Finance,Engineer,10,5,1,31.0,Yes,14,57,1,3,7,1,46,Low,37202.0,Yes
30916,50.0,Male,PhD,Sales,Manager,21,25,2,,Yes,3,68,4,5,8,4,26,Medium,54475.0,No
30917,44.0,Female,Bachelor,Finance,Engineer,6,16,4,33.0,No,18,15,4,2,10,4,49,Medium,38935.0,Yes
30918,58.0,Female,Master,Finance,Analyst,5,7,5,60.0,No,5,91,2,3,4,3,26,Low,40447.0,Yes
30919,23.0,Male,Bachelor,Finance,Analyst,24,13,1,59.0,Yes,1,81,4,1,5,1,1,High,58102.0,Yes
30920,57.0,Female,Master,HR,Analyst,0,23,4,44.0,Yes,11,31,1,1,4,2,34,Low,32969.0,Yes
30921,53.0,Male,PhD,Sales,Engineer,11,22,1,35.0,No,3,33,4,3,6,0,48,High,42405.0,Yes
30922,42.0,Male,Master,Finance,Analyst,21,25,2,59.0,No,12,38,3,5,9,2,45,Medium,,No
30923,51.0,Female,PhD,HR,Analyst,29,24,5,48.0,Yes,3,24,1,2,5,4,18,Medium,78483.0,Yes
30924,32.0,Male,PhD,Sales,Manager,24,0,5,49.0,No,12,89,3,3,6,4,18,Medium,62641.0,No
30925,34.0,Female,Bachelor,Sales,Engineer,18,14,2,47.0,No,7,75,1,1,6,0,29,High,51043.0,Yes
30926,32.0,Male,Master,Finance,Manager,9,23,5,46.0,No,2,96,4,4,14,4,30,Low,42844.0,No
30927,47.0,Male,Master,HR,Engineer,4,14,5,61.0,Yes,18,47,2,3,9,4,16,Low,37733.0,Yes
30928,33.0,Male,PhD,HR,Analyst,2,23,3,57.0,No,19,90,1,3,14,4,11,Low,32660.0,Yes
30929,44.0,Female,Bachelor,IT,Manager,0,1,5,61.0,No,18,41,1,2,0,3,36,Low,27925.0,Yes
30930,58.0,Male,Bachelor,Finance,Engineer,14,23,4,61.0,Yes,9,51,2,3,8,0,6,High,47442.0,Yes
30931,29.0,Male,PhD,Finance,Engineer,6,17,1,64.0,No,4,68,4,4,16,3,26,Low,26259.0,No
30932,28.0,Male,Bachelor,Sales,Manager,0,28,3,57.0,Yes,2,40,3,1,5,1,12,Medium,30474.0,Yes
30933,57.0,Female,Bachelor,IT,Manager,20,15,1,61.0,No,12,11,3,5,0,3,8,High,53764.0,Yes
30934,35.0,Male,Bachelor,Finance,Analyst,27,1,4,,No,8,26,4,4,9,0,26,Low,72496.0,No
30935,27.0,Female,PhD,IT,Analyst,10,29,4,45.0,No,13,25,3,5,18,1,27,Low,38948.0,No
30936,44.0,Female,Bachelor,Finance,Engineer,17,5,4,35.0,No,12,69,4,4,14,3,44,Low,49746.0,No
30937,36.0,Female,PhD,Sales,Analyst,29,3,4,58.0,No,2,31,3,1,1,1,29,Low,67266.0,Yes
30938,44.0,Female,PhD,IT,Manager,24,26,4,64.0,Yes,12,37,3,3,2,4,9,High,60083.0,Yes
30939,27.0,Male,PhD,IT,Analyst,20,13,1,62.0,No,14,39,3,3,13,1,49,High,56760.0,Yes
30940,48.0,Male,Master,IT,Engineer,30,14,3,57.0,Yes,16,8,2,5,15,0,36,High,70010.0,Yes
